
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-03-11 21:21:09 /api/reseller/customers ............................................................ ~ 514.58ms
  2026-03-11 21:21:10 /api/reseller/customers .................................................................. ~ 1s
  2026-03-11 21:21:12 /api/reseller/customers ............................................................ ~ 510.87ms
  2026-03-11 21:21:13 /api/reseller/customers ............................................................ ~ 515.40ms
  2026-03-11 21:21:15 /api/reseller/customers .................................................................. ~ 1s
  2026-03-11 21:21:17 /api/reseller/customers ............................................................ ~ 500.39ms
  2026-03-11 21:21:23 /api/reseller/customers ............................................................ ~ 501.22ms
  2026-03-11 21:21:25 /api/reseller/customers ............................................................ ~ 500.73ms
  2026-03-11 21:21:26 /api/reseller/customers ............................................................ ~ 513.54ms
  2026-03-11 21:21:27 /api/reseller/customers ............................................................ ~ 500.19ms
  2026-03-11 21:21:29 /api/reseller/customers ............................................................ ~ 504.44ms
